#,,,,,,,,
#,,,,,,,,
# US Geological Survey,,,,,,,,
# retrieved: 2023-10-09 10:15:14 EDT,,,,,,,,
# URL: https://nwis.waterdata.usgs.gov/nwis/qwdata,,,,,,,,
#,,,,,,,,
"# The Site File stores location and general information about groundwater,",,,,,,,,
"# surface water, and meteorological sites",,,,,,,,
# for sites in USA.,,,,,,,,
#,,,,,,,,
# The following selected fields are included in this output:,,,,,,,,
#,,,,,,,,
#  agency_cd       -- Agency,,,,,,,,
#  site_no         -- Site identification number,,,,,,,,
#  station_nm      -- Site name,,,,,,,,
#  site_tp_cd      -- Site type,,,,,,,,
#  dec_lat_va      -- Decimal latitude,,,,,,,,
#  dec_long_va     -- Decimal longitude,,,,,,,,
#  coord_acy_cd    -- Latitude-longitude accuracy,,,,,,,,
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum,,,,,,,,
#  well_depth_va   -- Well depth,,,,,,,,
#,,,,,,,,
#,,,,,,,,
# query started 2023-10-09 10:15:14 EDT,,,,,,,,
#,,,,,,,,
# there are 4022 sites matching the search criteria.,,,,,,,,
#,,,,,,,,
#,,,,,,,,
agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,well_depth_va
USGS,413713070325312,MA-FSW  262-M01-03RT,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325313,MA-FSW  262-M01-04BUT,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325314,MA-FSW  262-M01-05BKT,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325315,MA-FSW  262-M01-06WT,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325316,MA-FSW  262-M01-07O,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325317,MA-FSW  262-M01-08GY,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325318,MA-FSW  262-M01-09Y,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325319,MA-FSW  262-M01-10P,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325321,MA-FSW  262-M01-12R,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325322,MA-FSW  262-M01-13BU,GW,41.6202918,-70.5475149,1,NAD83,
USGS,413713070325325,MA-FSW  262-0126,GW,41.6202918,-70.5475149,1,NAD83,125.9
USGS,413713070330401,MA-FSW  613-A01 (95MW0210A),GW-TH,41.6200862,-70.5504761,S,NAD83,
USGS,413715070260101,MA-A1W  326,GW,41.6209432,-70.43308127,S,NAD83,99
USGS,413715070260102,MA-A1W  327,GW,41.6209432,-70.43308127,S,NAD83,77
USGS,413715070260103,MA-A1W  328,GW,41.6209432,-70.43308127,S,NAD83,57
USGS,413715070260104,MA-A1W  329,GW,41.6209432,-70.43308127,S,NAD83,23
USGS,413717070341901,MA-FSW  600-0126 (69MW1275),GW,41.6215276,-70.5714516,S,NAD83,126
USGS,413718070382601,MA-FSW  186,GW,41.62177397,-70.6400308,S,NAD83,86
USGS,413718070382602,MA-FSW  187,GW,41.62177397,-70.6400308,S,NAD83,65
USGS,413718070382603,MA-FSW  188,GW,41.62177397,-70.6400308,S,NAD83,11.4
USGS,413720070261801,MA-A1W  224,GW,41.622332,-70.4378036,F,NAD83,38
USGS,413720070322401,MA-FSW  279-0139,GW,41.6225363,-70.5394981,1,NAD83,139
USGS,413720070322402,MA-FSW  279-0086,GW,41.6225363,-70.5394981,1,NAD83,86.4
USGS,413720070322403,MA-FSW  279-0061,GW,41.6225363,-70.5394981,1,NAD83,61
USGS,413720070322404,MA-FSW  279-A01 (30MW0586),GW-TH,41.6225613,-70.5394064,1,NAD83,
USGS,413720070322405,MA-FSW  279-0100 (30MW0586),GW,41.6225613,-70.5394064,1,NAD83,100
USGS,413720070322406,MA-FSW  279-A02 (03MW2623A),GW-TH,41.62267799,-70.53958699,1,NAD83,
USGS,413720070324701,MA-FSW  611-A01 (95MW0207A),GW-TH,41.6210196,-70.5471233,S,NAD83,
USGS,413722070324901,MA-FSW  194-0057,GW,41.6228862,-70.5461399,S,NAD83,57
USGS,413724070315901,MA-FSW  632-M01-01PT,GW,41.6236336,-70.53278129,H,NAD83,29.75
USGS,413724070315902,MA-FSW  632-M01-02GNT,GW,41.6236336,-70.53278129,H,NAD83,39.75
USGS,413724070315903,MA-FSW  632-M01-03RT,GW,41.6236336,-70.53278129,H,NAD83,49.77
USGS,413724070315904,MA-FSW  632-M01-04BUT,GW,41.6236336,-70.53278129,H,NAD83,59.77
USGS,413724070315905,MA-FSW  632-M01-05BKT,GW,41.6236336,-70.53278129,H,NAD83,69.78
USGS,413724070315906,MA-FSW  632-M01-06WT,GW,41.6236336,-70.53278129,H,NAD83,79.84
USGS,413724070315907,MA-FSW  632-M01-07O,GW,41.6236336,-70.53278129,H,NAD83,89.87
USGS,413724070315908,MA-FSW  632-M01-08GY,GW,41.6236336,-70.53278129,H,NAD83,99.88
USGS,413724070315909,MA-FSW  632-M01-09Y,GW,41.6236336,-70.53278129,H,NAD83,109.92
USGS,413724070315911,MA-FSW  632-M01-11GN,GW,41.6236336,-70.53278129,H,NAD83,129.94
USGS,413724070315912,MA-FSW  632-M01-12R,GW,41.6236336,-70.53278129,H,NAD83,139.95
USGS,413724070315914,MA-FSW  632-M01-14BK,GW,41.6236336,-70.53278129,H,NAD83,159.99
USGS,413724070315915,MA-FSW  632-M01-15W,GW,41.6236336,-70.53278129,H,NAD83,170
USGS,413724070315917,MA-FSW  632-0195 (00MW0606B),GW,41.62365306,-70.53275629,H,NAD83,195
USGS,413724070315918,MA-FSW  632-0325 (00MW0606A),GW,41.62365028,-70.5327535,H,NAD83,325
USGS,413726070321901,MA-FSW  617-A01 (95MW0214A),GW-TH,41.62404188,-70.5372147,S,NAD83,
USGS,413728070323201,MA-FSW  585-A01 (30MW0585A),GW-TH,41.62458626,-70.54164537,S,NAD83,
USGS,413728070323202,MA-FSW  585-0124 (30MW0585A),GW,41.62458626,-70.54164537,S,NAD83,123.5
USGS,413728070323203,MA-FSW  585-0099 (30MW0585B),GW,41.6245779,-70.5416593,S,NAD83,99
USGS,413728070323204,MA-FSW  585-0084 (30MW0585C),GW,41.6245779,-70.5416787,S,NAD83,84
USGS,413728070323205,MA-FSW  585-0048 (30MW0585D),GW,41.62457237,-70.54169537,S,NAD83,48
USGS,413730070230201,"MA-A1W  307 BARNSTABLE, MA",GW,41.62521389,-70.383425,H,NAD83,35.6
USGS,413730070324601,MA-FSW  411-A01,GW-TH,41.6249723,-70.545376,1,NAD83,
USGS,413730070324602,MA-FSW  411-0094,GW,41.6249723,-70.545376,1,NAD83,94.2
USGS,413730070324603,MA-FSW  411-0081,GW,41.6249723,-70.545376,1,NAD83,81.2
USGS,413730070324604,MA-FSW  411-0065,GW,41.6249723,-70.545376,1,NAD83,65.4
USGS,413730070324605,MA-FSW  411-0054,GW,41.6249723,-70.545376,1,NAD83,54.3
USGS,413730070324606,MA-FSW  411-0036,GW,41.6249723,-70.545376,1,NAD83,35.6
USGS,413730070324607,MA-FSW  411-0122,GW,41.6249723,-70.545376,1,NAD83,122
USGS,413730070324608,MA-FSW  411-0106,GW,41.6249723,-70.545376,1,NAD83,106
USGS,413731070323601,MA-FSW  247-0089,GW,41.6253862,-70.5428065,S,NAD83,89
USGS,413731070323603,MA-FSW  247-0070,GW,41.6253862,-70.5428065,S,NAD83,70
USGS,413731070333601,MA-FSW  242-0077,GW,41.625386,-70.55947909,H,NAD83,76.9
USGS,413732070320502,MA-FSW  665-0040,GW,41.62546967,-70.5342285,H,NAD83,39.81
USGS,413732070320503,MA-FSW  665-0089,GW,41.62546967,-70.5342285,H,NAD83,89.35
USGS,413732070320504,MA-FSW  665-0139,GW,41.62546967,-70.5342285,H,NAD83,138.96
USGS,413732070320506,MA-FSW  665-0264 (03MW1014B),GW,41.62540856,-70.5342897,H,NAD83,263.69
USGS,413732070320507,MA-FSW  665-0295 (03MW1014A),GW,41.62540856,-70.5342897,H,NAD83,294.62
USGS,413734070320601,MA-FSW  631-M01-01PT,GW,41.6262585,-70.5346841,H,NAD83,15.64
USGS,413734070320602,MA-FSW  631-M01-02GNT,GW,41.6262585,-70.5346841,H,NAD83,25.67
USGS,413734070320603,MA-FSW  631-M01-03RT,GW,41.6262585,-70.5346841,H,NAD83,35.69
USGS,413734070320604,MA-FSW  631-M01-04BUT,GW,41.6262585,-70.5346841,H,NAD83,45.7
USGS,413734070320605,MA-FSW  631-M01-05BKT,GW,41.6262585,-70.5346841,H,NAD83,55.73
USGS,413734070320606,MA-FSW  631-M01-06WT,GW,41.6262585,-70.5346841,H,NAD83,65.76
USGS,413734070320607,MA-FSW  631-M01-07O,GW,41.6262585,-70.5346841,H,NAD83,75.78
USGS,413734070320608,MA-FSW  631-M01-08GY,GW,41.6262585,-70.5346841,H,NAD83,85.8
USGS,413734070320609,MA-FSW  631-M01-09Y,GW,41.6262585,-70.5346841,H,NAD83,95.84
USGS,413734070320610,MA-FSW  631-M01-10P,GW,41.6262585,-70.5346841,H,NAD83,105.86
USGS,413734070320611,MA-FSW  631-M01-11GN,GW,41.6262585,-70.5346841,H,NAD83,115.88
USGS,413734070320612,MA-FSW  631-M01-12R,GW,41.6262585,-70.5346841,H,NAD83,125.92
USGS,413734070320613,MA-FSW  631-M01-13BU,GW,41.6262585,-70.5346841,H,NAD83,135.95
USGS,413734070320614,MA-FSW  631-M01-14BK,GW,41.6262585,-70.5346841,H,NAD83,145.96
USGS,413734070320615,MA-FSW  631-M01-15W,GW,41.6262585,-70.5346841,H,NAD83,156
USGS,413734070320616,MA-FSW  631-0031,GW,41.62626965,-70.53465078,H,NAD83,30.73
USGS,413734070320617,MA-FSW  631-0059,GW,41.6262474,-70.5346563,H,NAD83,59.89
USGS,413734070320618,MA-FSW  631-0098,GW,41.62623076,-70.53466189,H,NAD83,97.5
USGS,413734070320620,MA-FSW  631-0154 (00MW0589B),GW,41.62622798,-70.5346841,H,NAD83,154.05
USGS,413734070320621,MA-FSW  631-0256 (00MW0589A),GW,41.62622798,-70.5346841,H,NAD83,256.3
USGS,413734070320625,MA-FSW  631-M02-03RT,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320626,MA-FSW  631-M02-04BUT,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320627,MA-FSW  631-M02-05BKT,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320628,MA-FSW  631-M02-06WT,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320629,MA-FSW  631-M02-07O,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320630,MA-FSW  631-M02-08GY,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320631,MA-FSW  631-M02-09Y,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320632,MA-FSW  631-M02-10P,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320633,MA-FSW  631-M02-11GN,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320634,MA-FSW  631-M02-12R,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320635,MA-FSW  631-M02-13BU,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320636,MA-FSW  631-M02-14BK,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413734070320637,MA-FSW  631-M02-15W,GW,41.6262613,-70.5346924,H,NAD83,
USGS,413735070320701,MA-FSW  722-M01-01PT,GW,41.62662798,-70.5346702,H,NAD83,10.53
USGS,413735070320702,MA-FSW  722-M01-02GNT,GW,41.62662798,-70.5346702,H,NAD83,16.58
USGS,413735070320704,MA-FSW  722-M01-04BUT,GW,41.62662798,-70.5346702,H,NAD83,28.67
USGS,413735070320705,MA-FSW  722-M01-05BKT,GW,41.62662798,-70.5346702,H,NAD83,34.76
USGS,413735070320706,MA-FSW  722-M01-06WT,GW,41.62662798,-70.5346702,H,NAD83,40.76
USGS,413735070320708,MA-FSW  722-M01-08GY,GW,41.62662798,-70.5346702,H,NAD83,60.78
USGS,413735070320709,MA-FSW  722-M01-09Y,GW,41.62662798,-70.5346702,H,NAD83,70.89
USGS,413735070320710,MA-FSW  722-M01-10P,GW,41.62662798,-70.5346702,H,NAD83,80.83
USGS,413735070320711,MA-FSW  722-M01-11GN,GW,41.62662798,-70.5346702,H,NAD83,90.85
USGS,413735070320712,MA-FSW  722-M01-12R,GW,41.62662798,-70.5346702,H,NAD83,100.85
USGS,413735070320713,MA-FSW  722-M01-13BU,GW,41.62662798,-70.5346702,H,NAD83,110.74
USGS,413735070320714,MA-FSW  722-M01-14BK,GW,41.62662798,-70.5346702,H,NAD83,120.85
USGS,413735070320715,MA-FSW  722-M01-15W,GW,41.62662798,-70.5346702,H,NAD83,130.9
USGS,413735070320716,MA-FSW  722-M02-01PT,GW,41.62662798,-70.5346702,H,NAD83,8.4
USGS,413735070320718,MA-FSW  722-M02-03RT,GW,41.62662798,-70.5346702,H,NAD83,14.45
USGS,413735070320719,MA-FSW  722-M02-04BUT,GW,41.62662798,-70.5346702,H,NAD83,17.45
USGS,413735070320720,MA-FSW  722-M02-05BKT,GW,41.62662798,-70.5346702,H,NAD83,20.45
USGS,413735070320721,MA-FSW  722-M02-06WT,GW,41.62662798,-70.5346702,H,NAD83,23.45
USGS,413735070320723,MA-FSW  722-M02-08GY,GW,41.62662798,-70.5346702,H,NAD83,29.46
USGS,413735070320725,MA-FSW  722-M02-10P,GW,41.62662798,-70.5346702,H,NAD83,35.52
USGS,413735070320727,MA-FSW  722-M02-12R,GW,41.62662798,-70.5346702,H,NAD83,41.52
USGS,413735070320729,MA-FSW  722-M02-14BK,GW,41.62662798,-70.5346702,H,NAD83,47.52
USGS,413735070320730,MA-FSW  722-M02-15W,GW,41.62662798,-70.5346702,H,NAD83,50.52
USGS,413735070320732,MA-FSW  722-0080,GW,41.62662798,-70.5346702,H,NAD83,79.89
USGS,413735070320736,MA-FSW  722-M03-04BUT,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320737,MA-FSW  722-M03-05BKT,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320738,MA-FSW  722-M03-06WT,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320739,MA-FSW  722-M03-07O,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320740,MA-FSW  722-M03-08GY,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320741,MA-FSW  722-M03-09Y,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320742,MA-FSW  722-M03-10P,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320743,MA-FSW  722-M03-11GN,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320744,MA-FSW  722-M03-12R,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320745,MA-FSW  722-M03-13BU,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320746,MA-FSW  722-M03-14BK,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320747,MA-FSW  722-M03-15W,GW,41.6266224,-70.534698,H,NAD83,
USGS,413735070320751,MA-FSW  787-M01-04BUT,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320752,MA-FSW  787-M03-05BKT,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320753,MA-FSW  787-M01-06WT,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320754,MA-FSW  787-M01-07O,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320755,MA-FSW  787-M01-08GY,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320756,MA-FSW  787-M01-09Y,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320757,MA-FSW  787-M03-10P,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320758,MA-FSW  787-M01-11GN,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320759,MA-FSW  787-M01-012R,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320760,MA-FSW  787-M01-13BU,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320761,MA-FSW  787-M01-14BK,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320762,MA-FSW  787-M03-15W,GW,41.6265224,-70.5347286,H,NAD83,
USGS,413735070320766,MA-FSW  788-M01-04BUT,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320767,MA-FSW  788-M01-05BKT,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320768,MA-FSW  788-M01-06WT,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320769,MA-FSW  788-M01-07O,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320770,MA-FSW  788-M01-08GY,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320771,MA-FSW  788-M01-09Y,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320772,MA-FSW  788-M01-10P,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320773,MA-FSW  788-M01-11GN,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320774,MA-FSW  788-M01-12R,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320775,MA-FSW  788-M01-13BU,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320776,MA-FSW  788-M01-14BK,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413735070320777,MA-FSW  788-M01-15W,GW,41.62638909,-70.53471189,H,NAD83,
USGS,413736070320745,MA-FSW  786-P01-0002.5-04BUT,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320746,MA-FSW  786-P01-0002.9-05BKT,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320747,MA-FSW  786-P01-0003.3-06WT,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320748,MA-FSW  786-P01-0004.0-07O,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320749,MA-FSW  786-P01-0004.5-08GY,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320750,MA-FSW  786-P01-0005.0-09Y,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320751,MA-FSW  786-P01-0005.3-10P,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320752,MA-FSW  786-P01-0006.0-11GN,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413736070320753,MA-FSW  786-P01-0006.5-12R,GW,41.6267252,-70.53473689,H,NAD83,
USGS,413737070330301,"MA-FSW  167 FALMOUTH, MA",GW,41.62710277,-70.55016778,H,NAD83,55
USGS,413737070330302,MA-FSW  267-0155,GW,41.6270333,-70.55009278,1,NAD83,155
USGS,413737070330303,MA-FSW  267-0136,GW,41.6270333,-70.55009278,1,NAD83,136
USGS,413737070330304,MA-FSW  267-0111,GW,41.6270333,-70.55009278,1,NAD83,111
USGS,413737070330305,MA-FSW  267-0088,GW,41.6270333,-70.55009278,1,NAD83,87.6
USGS,413739070305102,MA-MIW  221-0245 (03MW1003B),GW,41.6276921,-70.5137087,H,NAD83,244.65
USGS,413739070305103,MA-MIW  221-0325 (03MW1003A),GW,41.6276921,-70.5137087,H,NAD83,294.62
USGS,413739070322102,MA-FSW  348-0098,GW,41.62753069,-70.5387398,1,NAD83,97.3
USGS,413739070322103,MA-FSW  348-0073,GW,41.62753069,-70.5387398,1,NAD83,73.1
USGS,413739070322104,MA-FSW  348-0043,GW,41.62753069,-70.5387398,1,NAD83,43.4
USGS,413739070322105,MA-FSW  348-0021,GW,41.62753069,-70.5387398,1,NAD83,20.5
USGS,413739070322106,MA-FSW  348-A01 (30MW0591),GW-TH,41.62759735,-70.53864809,1,NAD83,
USGS,413739070322107,MA-FSW  348-0148 (30MW0591),GW,41.62759735,-70.53864809,1,NAD83,147.12
USGS,413739070324104,MA-FSW  674-0068,GW,41.62751395,-70.5441315,H,NAD83,68
USGS,413739070324106,MA-FSW  674-0028,GW,41.62751395,-70.5441315,H,NAD83,28.6
USGS,413740070305701,MA-MIW  209-0146 (00MW0584B),GW,41.6279615,-70.5153504,S,NAD83,146
USGS,413740070305702,MA-MIW  209-0286 (00MW0584A),GW,41.6279504,-70.515367,S,NAD83,286
USGS,413740070305703,MA-MIW  209-0015 (00MW0584C),GW,41.6279504,-70.515367,H,NAD83,14.9
USGS,413740070312801,MA-MIW  233-0016,GW,41.62788086,-70.5244283,H,NAD83,16.37
USGS,413740070312802,MA-MIW  233-0070,GW,41.62788086,-70.5244283,H,NAD83,70.21
USGS,413740070312803,MA-MIW  233-0174 (00MW0608B),GW,41.6279086,-70.5243422,H,NAD83,174.2
USGS,413740070312804,MA-MIW  233-0245 (00MW0608A),GW,41.6281586,-70.5243422,H,NAD83,244.5
USGS,413742070284101,MA-MIW   21,GW,41.6284425,-70.4775271,S,NAD83,75
USGS,413742070341201,MA-FSW  598-0103 (69MW1272),GW,41.6287275,-70.5690765,S,NAD83,103
USGS,413743070233601,MA-A1W  504-0022,GW,41.6286111,-70.39338889,H,NAD83,22.35
USGS,413743070233604,MA-A1W  504-M01-03RT,GW,41.6286111,-70.39338889,H,NAD83,21.17
USGS,413743070233605,MA-A1W  504-M01-04BUT,GW,41.6286111,-70.39338889,H,NAD83,25.17
USGS,413743070233606,MA-A1W  504-M01-05BKT,GW,41.6286111,-70.39338889,H,NAD83,29.17
USGS,413743070233607,MA-A1W  504-M01-06WT,GW,41.6286111,-70.39338889,H,NAD83,33.17
USGS,413743070233608,MA-A1W  504-M01-07O,GW,41.6286111,-70.39338889,H,NAD83,37.17
USGS,413743070233610,MA-A1W  504-M01-09Y,GW,41.6286111,-70.39338889,H,NAD83,44.81
USGS,413743070233611,MA-A1W  504-M01-10P,GW,41.6286111,-70.39338889,H,NAD83,48.81
USGS,413743070233616,MA-A1W  504-M01-15W,GW,41.6286111,-70.39338889,H,NAD83,78.81
USGS,413744070322101,MA-FSW  584-A01 (30MW0584A),GW-TH,41.6289362,-70.5385814,S,NAD83,
USGS,413744070322102,MA-FSW  584-0198 (30MW0584A),GW,41.6289362,-70.5385814,S,NAD83,198.1
USGS,413744070322103,MA-FSW  584-0148 (30MW0584B),GW,41.6289501,-70.5385759,S,NAD83,148
USGS,413744070322104,MA-FSW  584-0103 (30MW0584C),GW,41.62896399,-70.5385703,S,NAD83,103
USGS,413744070322105,MA-FSW  584-0013 (30MW0584D),GW,41.62897788,-70.53856198,S,NAD83,13
USGS,413745070314001,MA-MIW  207-0215 (00MW0582A),GW,41.62946135,-70.5273756,H,NAD83,214.5
USGS,413745070314002,MA-MIW  207-0069 (00MW0582B),GW,41.62945857,-70.5273756,H,NAD83,69.1
USGS,413745070314202,MA-MIW  237-0145 (03MW2620B),GW,41.62933634,-70.5278367,H,NAD83,144.7
USGS,413745070314203,MA-MIW  237-0254 (03MW2620A),GW,41.62933634,-70.5278367,H,NAD83,253.9
USGS,413745070335801,MA-FSW  599-0135 (69MW1274),GW,41.6293192,-70.5654459,S,NAD83,135
USGS,413750070323501,MA-FSW  254-0216,GW,41.6307028,-70.5422454,1,NAD83,217
USGS,413750070323502,MA-FSW  254-0168,GW,41.6307028,-70.5422454,1,NAD83,169
USGS,413750070323503,MA-FSW  254-0140,GW,41.6307028,-70.5422454,1,NAD83,140
USGS,413750070323504,MA-FSW  254-0107,GW,41.6307028,-70.5422454,1,NAD83,107
USGS,413750070323505,MA-FSW  254-0072,GW,41.6307028,-70.5422454,1,NAD83,71.9
USGS,413750070323506,MA-FSW  254-0054,GW,41.6307028,-70.5422454,1,NAD83,53.8
USGS,413750070323507,MA-FSW  254-0026,GW,41.6307028,-70.5422454,1,NAD83,26.1
USGS,413751070333101,MA-FSW  240-0095,GW,41.6308776,-70.5581319,H,NAD83,95.3
USGS,413752070322001,MA-FSW  583-A01 (30MW0583A),GW-TH,41.63117229,-70.53827309,S,NAD83,
USGS,413752070322002,MA-FSW  583-0173 (30MW0583A),GW,41.63117229,-70.53827309,S,NAD83,173
USGS,413752070322003,MA-FSW  583-0138 (30MW0583B),GW,41.63119729,-70.5382953,S,NAD83,138
USGS,413752070322004,MA-FSW  583-0089 (30MW0583C),GW,41.6311834,-70.5382842,S,NAD83,89
USGS,413752070322005,MA-FSW  583-0058 (30MW0583D),GW,41.6311834,-70.5382648,S,NAD83,58
USGS,413752070322006,MA-FSW  583-0013 (30MW0583E),GW,41.6311945,-70.53827309,S,NAD83,13
USGS,413754070323601,MA-FSW  244-0090,GW,41.6319083,-70.54261207,1,NAD83,90.2
USGS,413754070323602,MA-FSW  244-0119,GW,41.6319083,-70.54261207,1,NAD83,119.2
USGS,413754070323603,MA-FSW  244-0070,GW,41.6319083,-70.54261207,1,NAD83,70.13
USGS,413755070325201,MA-FSW  237-0088,GW,41.63191105,-70.54723718,H,NAD83,88
USGS,413757070262701,MA-A1W  251,GW,41.63260955,-70.4403037,F,NAD83,57.5
USGS,413757070313501,MA-MIW  216-0055 (00MW0605D),GW,41.6326085,-70.5259728,H,NAD83,54.8
USGS,413757070313502,MA-MIW  216-0095 (00MW0605C),GW,41.63258908,-70.5259923,H,NAD83,94.8
USGS,413757070313503,MA-MIW  216-0125 (00MW0605B),GW,41.6326113,-70.5259728,H,NAD83,125.04
USGS,413757070313504,MA-MIW  216-0204 (00MW0605A),GW,41.63258908,-70.5259923,H,NAD83,204.5
USGS,413757070314002,MA-MIW  223-0111 (03MW1005B),GW,41.63265295,-70.5273895,H,NAD83,111
USGS,413757070314003,MA-MIW  223-0148 (03MW1005A),GW,41.63265295,-70.5273895,H,NAD83,148.21
USGS,413757070325401,MA-FSW  592-A01 (30MW0592),GW-TH,41.6325721,-70.5479205,S,NAD83,
USGS,413757070325402,MA-FSW  592-0115 (30MW0592),GW,41.6325721,-70.5479205,S,NAD83,115
USGS,413758070314101,MA-MIW  210-0026,GW,41.6328446,-70.52752007,1,NAD83,26.39
USGS,413758070314102,MA-MIW  210-0046,GW,41.6328446,-70.52752007,1,NAD83,45.88
USGS,413758070314103,MA-MIW  210-0075 (00MW0609B),GW,41.63282795,-70.52751729,1,NAD83,75.4
USGS,413758070314104,MA-MIW  210-0145 (00MW0609A),GW,41.63282517,-70.52751729,1,NAD83,144.6
USGS,413758070340901,MA-FSW  243-0045,GW,41.63288298,-70.5687404,H,NAD83,45
USGS,413758070340902,MA-FSW  597-0148 (69MW1266),GW,41.6328802,-70.56875988,S,NAD83,148
USGS,413759070322301,MA-FSW  582-A01 (30MW0582A),GW-TH,41.63318335,-70.539137,S,NAD83,
USGS,413759070322302,MA-FSW  582-0168 (30MW0582A),GW,41.63318335,-70.539137,S,NAD83,168
USGS,413759070322303,MA-FSW  582-0073 (30MW0582B),GW,41.6331722,-70.539137,S,NAD83,73
USGS,413759070322304,MA-FSW  582-0038 (30MW0582C),GW,41.63315835,-70.53913978,S,NAD83,38
USGS,413759070322305,MA-FSW  582-0013 (30MW0582D),GW,41.6331472,-70.53913978,S,NAD83,13
USGS,413759070331101,MA-FSW  238-0106,GW,41.6332165,-70.55239007,H,NAD83,106
USGS,413759070345301,MA-FSW  667-A01 (81RIW0003),GW-TH,41.6330939,-70.5810963,H,NAD83,
USGS,413800070183701,MA-A1W  322,GW,41.6334444,-70.3097441,S,NAD83,97
USGS,413800070183702,MA-A1W  323,GW,41.6334444,-70.3097441,S,NAD83,83.1
USGS,413800070183703,MA-A1W  324,GW,41.6334444,-70.3097441,S,NAD83,63
USGS,413800070183704,MA-A1W  325,GW,41.6334444,-70.3097441,S,NAD83,26
USGS,413800070302001,QUASHNET RIVER AT BOG,GW,41.6334421,-70.5050279,S,NAD83,
USGS,413801070322701,MA-FSW  239-0064,GW,41.63382498,-70.5406759,H,NAD83,63.7
USGS,413801070322702,MA-FSW  239-0010,GW,41.6338305,-70.5406731,H,NAD83,10.22
